MatchNo,PlayerA,PlayerB,Result,MMR_A,MMR_B
559,Player48,Player11,TEAM_A_WIN,875,820
560,Player74,Player178,TEAM_B_WIN,820,870
561,Player74,Player14,TEAM_B_WIN,805,840
562,Player141,Player178,TEAM_A_WIN,870,855
563,Player141,Player173,TEAM_B_WIN,855,820
564,Player141,Player178,TEAM_B_WIN,840,875
565,Player173,Player11,TEAM_A_WIN,840,805
566,Player1,Player169,TEAM_B_WIN,815,850
567,Player1,Player36,TEAM_B_WIN,800,850
568,Player17,Player102,TEAM_B_WIN,815,850
569,Player169,Player181,TEAM_B_WIN,835,850
570,Player169,Player185,TEAM_B_WIN,820,850
571,Player169,Player34,TEAM_A_WIN,840,815
572,Player181,Player185,TEAM_A_WIN,870,835
573,Player147,Player143,TEAM_A_WIN,850,810
574,Player147,Player36,TEAM_A_WIN,870,835
575,Player181,Player36,TEAM_A_WIN,890,820
576,Player34,Player147,TEAM_A_WIN,835,855
577,Player34,Player102,TEAM_A_WIN,855,835
578,Player22,Player181,TEAM_A_WIN,850,875
579,Player1,Player36,TEAM_B_WIN,785,840
580,Player22,Player143,TEAM_B_WIN,835,830
581,Player185,Player34,TEAM_A_WIN,855,840
582,Player147,Player185,TEAM_A_WIN,875,840
583,Player17,Player22,TEAM_B_WIN,800,855
584,Player102,Player1,TEAM_A_WIN,855,770
585,Player102,Player22,TEAM_B_WIN,840,875
586,Player143,Player17,TEAM_B_WIN,815,820
587,Player17,Player143,TEAM_B_WIN,805,835
588,Player111,Player78,TEAM_A_WIN,850,815
589,Player160,Player104,TEAM_A_WIN,850,815
590,Player158,Player111,TEAM_B_WIN,815,870
591,Player24,Player28,TEAM_A_WIN,850,815
592,Player54,Player152,TEAM_B_WIN,815,850
593,Player28,Player158,TEAM_A_WIN,835,800
594,Player78,Player24,TEAM_B_WIN,800,870
595,Player54,Player78,TEAM_A_WIN,835,785
596,Player152,Player158,TEAM_B_WIN,835,820
597,Player28,Player160,TEAM_B_WIN,820,870
598,Player160,Player158,TEAM_B_WIN,855,840
599,Player24,Player152,TEAM_A_WIN,890,820
600,Player160,Player104,TEAM_B_WIN,840,835
601,Player104,Player111,TEAM_B_WIN,820,890
602,Player28,Player152,TEAM_A_WIN,840,805
603,Player41,Player54,TEAM_A_WIN,850,820
604,Player78,Player54,TEAM_A_WIN,805,805
605,Player111,Player41,TEAM_B_WIN,875,870
606,Player24,Player41,TEAM_B_WIN,875,890
607,Player104,Player41,TEAM_B_WIN,805,910
608,Player47,Player93,TEAM_A_WIN,850,815
609,Player180,Player58,TEAM_B_WIN,810,850
610,Player93,Player113,TEAM_B_WIN,800,850
611,Player58,Player136,TEAM_B_WIN,835,850
612,Player75,Player47,TEAM_B_WIN,815,870
613,Player47,Player113,TEAM_B_WIN,855,870
614,Player180,Player75,TEAM_B_WIN,795,835
615,Player180,Player149,TEAM_A_WIN,815,815
616,Player136,Player113,TEAM_A_WIN,870,855
617,Player149,Player75,TEAM_B_WIN,800,855
618,Player113,Player187,TEAM_A_WIN,875,815
619,Player58,Player131,TEAM_B_WIN,820,845
620,Player131,Player168,TEAM_B_WIN,830,850
621,Player168,Player75,TEAM_A_WIN,870,840
622,Player149,Player168,TEAM_B_WIN,785,890
623,Player131,Player58,TEAM_B_WIN,815,840
624,Player149,Player131,TEAM_B_WIN,770,835
625,Player180,Player136,TEAM_B_WIN,800,890
626,Player93,Player47,TEAM_A_WIN,820,840
627,Player187,Player168,TEAM_B_WIN,800,910
628,Player138,Player93,TEAM_B_WIN,815,840
629,Player187,Player136,TEAM_B_WIN,785,910
630,Player138,Player187,TEAM_A_WIN,835,770
631,Player193,Player192,TEAM_B_WIN,815,885
632,Player194,Player79,TEAM_A_WIN,885,815
633,Player15,Player76,TEAM_A_WIN,850,850
634,Player132,Player192,TEAM_A_WIN,885,870
635,Player2,Player76,TEAM_A_WIN,885,835
636,Player148,Player194,TEAM_B_WIN,850,905
637,Player76,Player79,TEAM_A_WIN,855,800
638,Player76,Player194,TEAM_B_WIN,840,925
639,Player148,Player2,TEAM_B_WIN,835,905
640,Player166,Player193,TEAM_B_WIN,815,835
641,Player192,Player79,TEAM_B_WIN,855,820
642,Player192,Player148,TEAM_B_WIN,840,855
643,Player166,Player132,TEAM_A_WIN,835,870
644,Player15,Player194,TEAM_B_WIN,835,945
645,Player79,Player193,TEAM_A_WIN,840,820
646,Player148,Player193,TEAM_A_WIN,875,805
647,Player166,Player2,TEAM_A_WIN,855,890
648,Player15,Player2,TEAM_B_WIN,820,910
649,Player132,Player166,TEAM_A_WIN,890,840
650,Player132,Player172,TEAM_B_WIN,875,885
651,Player172,Player15,TEAM_B_WIN,870,840
652,Player157,Player37,TEAM_B_WIN,850,885
653,Player73,Player165,TEAM_B_WIN,845,885
654,Player73,Player37,TEAM_A_WIN,865,870
655,Player37,Player137,TEAM_A_WIN,890,850
656,Player165,Player98,TEAM_A_WIN,905,850
657,Player33,Player73,TEAM_B_WIN,850,885
658,Player4,Player165,TEAM_B_WIN,850,925
659,Player37,Player98,TEAM_A_WIN,910,835
660,Player4,Player12,TEAM_B_WIN,835,885
661,Player137,Player8,TEAM_B_WIN,835,885
662,Player12,Player157,TEAM_A_WIN,905,835
663,Player98,Player137,TEAM_A_WIN,855,820
664,Player8,Player98,TEAM_A_WIN,905,840
665,Player137,Player33,TEAM_A_WIN,840,835
666,Player165,Player12,TEAM_B_WIN,910,925
667,Player33,Player157,TEAM_B_WIN,820,855
668,Player12,Player33,TEAM_A_WIN,945,805
669,Player8,Player71,TEAM_A_WIN,925,850
670,Player4,Player8,TEAM_B_WIN,820,945
671,Player73,Player71,TEAM_B_WIN,870,870
672,Player118,Player157,TEAM_A_WIN,885,840
673,Player4,Player71,TEAM_A_WIN,840,855
674,Player71,Player118,TEAM_B_WIN,840,905
675,Player195,Player199,TEAM_A_WIN,885,850
676,Player140,Player84,TEAM_B_WIN,850,885
677,Player119,Player195,TEAM_A_WIN,885,870
678,Player89,Player84,TEAM_A_WIN,885,870
679,Player119,Player140,TEAM_B_WIN,870,870
680,Player61,Player119,TEAM_B_WIN,850,890
681,Player119,Player84,TEAM_A_WIN,910,855
682,Player199,Player189,TEAM_A_WIN,870,850
683,Player64,Player52,TEAM_B_WIN,850,885
684,Player61,Player50,TEAM_A_WIN,870,850
685,Player199,Player89,TEAM_B_WIN,855,905
686,Player189,Player140,TEAM_B_WIN,835,890
687,Player64,Player195,TEAM_B_WIN,835,890
688,Player52,Player89,TEAM_A_WIN,905,890
689,Player61,Player50,TEAM_B_WIN,855,870
690,Player199,Player50,TEAM_A_WIN,875,855
691,Player140,Player89,TEAM_A_WIN,910,875
692,Player84,Player189,TEAM_A_WIN,875,820
693,Player195,Player52,TEAM_A_WIN,910,890
694,Player52,Player189,TEAM_B_WIN,875,840
695,Player64,Player183,TEAM_A_WIN,855,850
696,Player183,Player64,TEAM_B_WIN,835,875
697,Player61,Player50,TEAM_A_WIN,875,840
698,Player38,Player114,TEAM_B_WIN,850,885
699,Player114,Player126,TEAM_A_WIN,905,850
700,Player114,Player150,TEAM_B_WIN,890,885
701,Player94,Player146,TEAM_A_WIN,885,850
702,Player126,Player153,TEAM_A_WIN,870,850
703,Player94,Player0,TEAM_A_WIN,905,850
704,Player53,Player30,TEAM_A_WIN,885,850
705,Player114,Player0,TEAM_A_WIN,910,835
706,Player153,Player126,TEAM_A_WIN,870,855
707,Player126,Player122,TEAM_A_WIN,875,850
708,Player0,Player53,TEAM_A_WIN,855,870
709,Player30,Player122,TEAM_A_WIN,870,835
710,Player153,Player122,TEAM_A_WIN,890,820
711,Player53,Player0,TEAM_A_WIN,890,840
712,Player122,Player38,TEAM_A_WIN,840,835
713,Player146,Player38,TEAM_B_WIN,835,855
714,Player38,Player150,TEAM_B_WIN,840,905
715,Player53,Player116,TEAM_A_WIN,910,850
716,Player150,Player94,TEAM_B_WIN,890,925
717,Player150,Player146,TEAM_B_WIN,875,855
718,Player153,Player116,TEAM_A_WIN,910,835
719,Player30,Player146,TEAM_B_WIN,855,875
720,Player94,Player116,TEAM_B_WIN,910,855
721,Player116,Player30,TEAM_A_WIN,875,840
722,Player156,Player40,TEAM_B_WIN,850,885
723,Player139,Player13,TEAM_B_WIN,885,885
724,Player139,Player190,TEAM_B_WIN,870,885
725,Player19,Player13,TEAM_B_WIN,885,905
726,Player19,Player13,TEAM_B_WIN,870,925
727,Player13,Player6,TEAM_A_WIN,945,845
728,Player156,Player91,TEAM_A_WIN,870,850
729,Player6,Player156,TEAM_A_WIN,865,855
730,Player6,Player19,TEAM_B_WIN,850,890
731,Player70,Player40,TEAM_B_WIN,850,905
732,Player6,Player40,TEAM_A_WIN,870,890
733,Player70,Player156,TEAM_B_WIN,835,875
734,Player70,Player90,TEAM_A_WIN,855,885
735,Player129,Player190,TEAM_B_WIN,850,905
736,Player139,Player129,TEAM_A_WIN,890,835
737,Player190,Player90,TEAM_B_WIN,890,905
738,Player139,Player129,TEAM_A_WIN,910,820
739,Player72,Player190,TEAM_B_WIN,850,910
740,Player129,Player19,TEAM_A_WIN,840,875
741,Player70,Player40,TEAM_A_WIN,875,875
742,Player90,Player72,TEAM_A_WIN,925,835
743,Player72,Player90,TEAM_A_WIN,855,910
744,Player72,Player91,TEAM_A_WIN,875,835
745,Player174,Player179,TEAM_B_WIN,885,920
746,Player179,Player117,TEAM_B_WIN,905,920
747,Player117,Player174,TEAM_A_WIN,940,870
748,Player103,Player101,TEAM_A_WIN,920,885
749,Player103,Player60,TEAM_A_WIN,940,885
750,Player117,Player103,TEAM_B_WIN,925,960
751,Player101,Player179,TEAM_A_WIN,905,890
752,Player179,Player29,TEAM_B_WIN,875,920
753,Player164,Player117,TEAM_B_WIN,885,945
754,Player103,Player29,TEAM_A_WIN,980,905
755,Player101,Player29,TEAM_B_WIN,890,925
756,Player164,Player101,TEAM_A_WIN,905,875
757,Player164,Player29,TEAM_A_WIN,925,910
758,Player164,Player60,TEAM_B_WIN,910,905
759,Player60,Player174,TEAM_B_WIN,890,890
760,Player174,Player60,TEAM_A_WIN,910,875
761,Player105,Player95,TEAM_B_WIN,750,790
762,Player95,Player92,TEAM_A_WIN,810,720
763,Player95,Player110,TEAM_A_WIN,830,755
764,Player198,Player95,TEAM_B_WIN,720,850
765,Player107,Player155,TEAM_A_WIN,790,720
766,Player198,Player155,TEAM_B_WIN,705,740
767,Player110,Player107,TEAM_B_WIN,740,810
768,Player92,Player82,TEAM_B_WIN,705,755
769,Player110,Player92,TEAM_A_WIN,760,690
770,Player198,Player63,TEAM_B_WIN,690,790
771,Player92,Player123,TEAM_B_WIN,675,755
772,Player63,Player42,TEAM_A_WIN,810,720
773,Player82,Player123,TEAM_A_WIN,775,740
774,Player155,Player123,TEAM_A_WIN,760,725
775,Player105,Player110,TEAM_B_WIN,735,780
776,Player42,Player123,TEAM_A_WIN,740,710
777,Player42,Player155,TEAM_A_WIN,760,745
778,Player63,Player107,TEAM_B_WIN,795,830
779,Player42,Player82,TEAM_B_WIN,745,795
780,Player63,Player107,TEAM_B_WIN,780,850
781,Player198,Player105,TEAM_A_WIN,710,720
782,Player82,Player21,TEAM_A_WIN,815,720
783,Player105,Player21,TEAM_A_WIN,740,705
784,Player62,Player149,TEAM_A_WIN,790,755
785,Player159,Player45,TEAM_B_WIN,750,790
786,Player149,Player62,TEAM_B_WIN,740,810
787,Player10,Player45,TEAM_A_WIN,790,775
788,Player62,Player159,TEAM_B_WIN,795,770
789,Player108,Player87,TEAM_B_WIN,755,790
790,Player45,Player87,TEAM_B_WIN,760,810
791,Player124,Player149,TEAM_A_WIN,790,725
792,Player159,Player149,TEAM_B_WIN,755,745
793,Player45,Player10,TEAM_B_WIN,745,810
794,Player124,Player87,TEAM_A_WIN,810,795
795,Player159,Player87,TEAM_B_WIN,740,815
796,Player81,Player10,TEAM_A_WIN,790,795
797,Player10,Player124,TEAM_B_WIN,780,830
798,Player124,Player154,TEAM_B_WIN,815,790
799,Player62,Player81,TEAM_A_WIN,815,775
800,Player81,Player108,TEAM_A_WIN,795,740
801,Player154,Player108,TEAM_B_WIN,775,760
802,Player154,Player81,TEAM_B_WIN,760,815
803,Player108,Player154,TEAM_A_WIN,780,745
804,Player99,Player20,TEAM_A_WIN,825,755
805,Player125,Player182,TEAM_B_WIN,790,790
806,Player59,Player7,TEAM_A_WIN,825,750
807,Player99,Player7,TEAM_A_WIN,845,735
808,Player7,Player20,TEAM_A_WIN,755,740
809,Player182,Player59,TEAM_B_WIN,775,845
810,Player125,Player99,TEAM_A_WIN,810,830
811,Player182,Player20,TEAM_A_WIN,795,725
812,Player188,Player99,TEAM_B_WIN,790,850
813,Player23,Player188,TEAM_B_WIN,755,810
814,Player182,Player125,TEAM_A_WIN,815,795
815,Player23,Player188,TEAM_B_WIN,740,830
816,Player188,Player23,TEAM_B_WIN,815,760
817,Player59,Player23,TEAM_A_WIN,865,745
818,Player59,Player20,TEAM_A_WIN,885,710
819,Player7,Player125,TEAM_A_WIN,775,780
820,Player66,Player152,TEAM_A_WIN,825,790
821,Player191,Player11,TEAM_A_WIN,825,790
822,Player66,Player191,TEAM_B_WIN,810,845
823,Player17,Player33,TEAM_A_WIN,825,790
824,Player33,Player152,TEAM_A_WIN,810,775
825,Player152,Player191,TEAM_A_WIN,795,830
826,Player65,Player17,TEAM_A_WIN,825,810
827,Player120,Player11,TEAM_A_WIN,825,775
828,Player54,Player191,TEAM_B_WIN,790,850
829,Player11,Player17,TEAM_A_WIN,795,795
830,Player167,Player152,TEAM_B_WIN,790,815
831,Player170,Player17,TEAM_A_WIN,825,780
832,Player120,Player74,TEAM_B_WIN,810,825
833,Player120,Player167,TEAM_A_WIN,830,775
834,Player33,Player54,TEAM_B_WIN,795,810
835,Player167,Player11,TEAM_A_WIN,795,780
836,Player54,Player33,TEAM_B_WIN,795,815
837,Player54,Player167,TEAM_A_WIN,815,780
838,Player74,Player66,TEAM_B_WIN,810,830
839,Player66,Player74,TEAM_A_WIN,850,795
840,Player120,Player170,TEAM_A_WIN,850,810
841,Player65,Player170,TEAM_B_WIN,810,830
842,Player74,Player65,TEAM_B_WIN,780,830
843,Player170,Player65,TEAM_B_WIN,815,850
844,Player57,Player80,TEAM_A_WIN,825,790
845,Player57,Player134,TEAM_A_WIN,845,790
846,Player134,Player176,TEAM_B_WIN,775,825
847,Player176,Player86,TEAM_A_WIN,845,790
848,Player134,Player80,TEAM_A_WIN,795,775
849,Player86,Player44,TEAM_B_WIN,775,825
850,Player80,Player130,TEAM_A_WIN,795,790
851,Player57,Player130,TEAM_A_WIN,865,775
852,Player196,Player112,TEAM_A_WIN,825,790
853,Player196,Player134,TEAM_A_WIN,845,780
854,Player112,Player57,TEAM_A_WIN,810,850
855,Player44,Player86,TEAM_A_WIN,845,760
856,Player80,Player112,TEAM_A_WIN,815,795
857,Player130,Player44,TEAM_A_WIN,795,830
858,Player44,Player112,TEAM_B_WIN,815,815
859,Player176,Player196,TEAM_B_WIN,830,865
860,Player196,Player130,TEAM_B_WIN,850,815
861,Player86,Player176,TEAM_B_WIN,745,850
862,Player104,Player192,TEAM_B_WIN,790,860
863,Player31,Player35,TEAM_B_WIN,790,860
864,Player180,Player186,TEAM_B_WIN,785,825
865,Player141,Player97,TEAM_B_WIN,825,825
866,Player78,Player39,TEAM_B_WIN,790,825
867,Player104,Player180,TEAM_B_WIN,775,805
868,Player78,Player97,TEAM_A_WIN,810,810
869,Player78,Player31,TEAM_A_WIN,830,775
870,Player186,Player192,TEAM_A_WIN,845,845
871,Player104,Player192,TEAM_A_WIN,795,830
872,Player141,Player186,TEAM_B_WIN,810,865
873,Player97,Player39,TEAM_A_WIN,830,810
874,Player192,Player35,TEAM_A_WIN,850,845
875,Player186,Player141,TEAM_B_WIN,850,830
876,Player78,Player39,TEAM_A_WIN,850,795
877,Player35,Player39,TEAM_A_WIN,865,780
878,Player31,Player35,TEAM_A_WIN,795,850
879,Player31,Player104,TEAM_B_WIN,780,815
880,Player3,Player97,TEAM_A_WIN,825,815
881,Player141,Player3,TEAM_B_WIN,815,845
882,Player3,Player180,TEAM_B_WIN,830,825
883,Player3,Player180,TEAM_A_WIN,850,810
884,Player56,Player197,TEAM_A_WIN,860,825
885,Player171,Player77,TEAM_A_WIN,860,825
886,Player18,Player171,TEAM_A_WIN,860,845
887,Player56,Player160,TEAM_B_WIN,845,860
888,Player76,Player183,TEAM_A_WIN,860,820
889,Player171,Player77,TEAM_A_WIN,865,810
890,Player77,Player102,TEAM_B_WIN,795,860
891,Player183,Player77,TEAM_B_WIN,805,815
892,Player160,Player197,TEAM_A_WIN,880,810
893,Player102,Player183,TEAM_A_WIN,880,790
894,Player160,Player51,TEAM_A_WIN,900,825
895,Player102,Player160,TEAM_B_WIN,865,920
896,Player183,Player102,TEAM_A_WIN,810,850
897,Player171,Player56,TEAM_A_WIN,885,830
898,Player197,Player14,TEAM_B_WIN,795,860
899,Player51,Player76,TEAM_B_WIN,810,880
900,Player76,Player197,TEAM_A_WIN,900,780
901,Player76,Player56,TEAM_B_WIN,885,850
902,Player18,Player51,TEAM_A_WIN,880,795
903,Player14,Player18,TEAM_A_WIN,880,865
904,Player18,Player51,TEAM_A_WIN,885,780
905,Player50,Player161,TEAM_A_WIN,860,825
906,Player47,Player71,TEAM_A_WIN,860,825
907,Player16,Player131,TEAM_A_WIN,860,820
908,Player88,Player161,TEAM_B_WIN,825,845
909,Player47,Player16,TEAM_A_WIN,880,845
910,Player32,Player143,TEAM_A_WIN,860,820
911,Player131,Player50,TEAM_A_WIN,840,845
912,Player16,Player50,TEAM_B_WIN,830,865
913,Player131,Player161,TEAM_A_WIN,860,830
914,Player50,Player71,TEAM_B_WIN,850,845
915,Player47,Player16,TEAM_B_WIN,865,850
916,Player71,Player47,TEAM_B_WIN,830,885
917,Player131,Player161,TEAM_B_WIN,845,850
918,Player143,Player71,TEAM_A_WIN,840,815
919,Player32,Player143,TEAM_B_WIN,845,860
920,Player32,Player88,TEAM_A_WIN,865,810
921,Player88,Player143,TEAM_B_WIN,795,880
922,Player88,Player32,TEAM_B_WIN,780,885
923,Player98,Player185,TEAM_B_WIN,825,860
924,Player91,Player185,TEAM_A_WIN,855,845
925,Player68,Player91,TEAM_B_WIN,825,875
926,Player91,Player30,TEAM_B_WIN,860,860
927,Player173,Player137,TEAM_B_WIN,825,860
928,Player189,Player91,TEAM_B_WIN,825,880
929,Player137,Player169,TEAM_B_WIN,845,860
930,Player169,Player137,TEAM_A_WIN,880,830
931,Player98,Player137,TEAM_A_WIN,845,815
932,Player98,Player173,TEAM_B_WIN,830,845
933,Player185,Player30,TEAM_A_WIN,865,845
934,Player185,Player30,TEAM_B_WIN,850,865
935,Player36,Player189,TEAM_A_WIN,860,810
936,Player189,Player98,TEAM_A_WIN,830,815
937,Player68,Player38,TEAM_B_WIN,810,860
938,Player189,Player30,TEAM_B_WIN,815,885
939,Player38,Player36,TEAM_A_WIN,880,845
940,Player173,Player169,TEAM_A_WIN,865,865
941,Player68,Player36,TEAM_A_WIN,830,830
942,Player68,Player173,TEAM_A_WIN,850,850
943,Player169,Player38,TEAM_B_WIN,850,900
944,Player38,Player36,TEAM_A_WIN,920,815
945,Player4,Player122,TEAM_A_WIN,860,825
946,Player27,Player135,TEAM_A_WIN,860,825
947,Player58,Player4,TEAM_A_WIN,860,845
948,Player138,Player34,TEAM_A_WIN,855,825
949,Player34,Player135,TEAM_B_WIN,810,845
950,Player106,Player4,TEAM_A_WIN,860,830
951,Player75,Player58,TEAM_A_WIN,860,845
952,Player28,Player122,TEAM_B_WIN,825,845
953,Player4,Player34,TEAM_B_WIN,815,830
954,Player135,Player27,TEAM_B_WIN,830,880
955,Player135,Player138,TEAM_A_WIN,850,840
956,Player28,Player75,TEAM_A_WIN,845,845
957,Player58,Player28,TEAM_B_WIN,830,865
958,Player58,Player75,TEAM_B_WIN,815,865
959,Player27,Player75,TEAM_A_WIN,900,850
960,Player28,Player106,TEAM_B_WIN,850,880
961,Player27,Player34,TEAM_A_WIN,920,815
962,Player138,Player106,TEAM_B_WIN,825,900
963,Player106,Player138,TEAM_B_WIN,885,845
964,Player129,Player0,TEAM_A_WIN,860,825
965,Player93,Player9,TEAM_A_WIN,860,860
966,Player132,Player129,TEAM_B_WIN,860,880
967,Player0,Player129,TEAM_B_WIN,810,900
968,Player9,Player79,TEAM_A_WIN,880,825
969,Player0,Player162,TEAM_B_WIN,795,860
970,Player166,Player79,TEAM_B_WIN,825,845
971,Player132,Player158,TEAM_A_WIN,880,825
972,Player15,Player162,TEAM_B_WIN,825,880
973,Player0,Player15,TEAM_B_WIN,780,845
974,Player69,Player129,TEAM_A_WIN,860,885
975,Player15,Player9,TEAM_B_WIN,830,900
976,Player166,Player162,TEAM_B_WIN,810,900
977,Player79,Player132,TEAM_B_WIN,830,900
978,Player132,Player166,TEAM_A_WIN,920,795
979,Player15,Player166,TEAM_B_WIN,815,815
980,Player9,Player162,TEAM_A_WIN,920,885
981,Player93,Player79,TEAM_A_WIN,880,815
982,Player69,Player158,TEAM_A_WIN,880,810
983,Player158,Player93,TEAM_B_WIN,795,900
984,Player158,Player69,TEAM_A_WIN,815,865
985,Player93,Player69,TEAM_A_WIN,920,850
986,Player150,Player172,TEAM_A_WIN,895,855
987,Player73,Player172,TEAM_B_WIN,855,875
988,Player148,Player52,TEAM_B_WIN,860,895
989,Player48,Player172,TEAM_A_WIN,895,860
990,Player172,Player179,TEAM_B_WIN,845,895
991,Player179,Player48,TEAM_A_WIN,915,880
992,Player52,Player100,TEAM_B_WIN,880,890
993,Player148,Player26,TEAM_A_WIN,880,860
994,Player148,Player73,TEAM_A_WIN,900,840
995,Player148,Player26,TEAM_B_WIN,885,880
996,Player150,Player177,TEAM_B_WIN,880,895
997,Player177,Player48,TEAM_B_WIN,880,900
998,Player100,Player52,TEAM_B_WIN,875,900
999,Player100,Player177,TEAM_A_WIN,895,865
1000,Player48,Player177,TEAM_A_WIN,920,850
1001,Player179,Player26,TEAM_A_WIN,935,865
1002,Player52,Player73,TEAM_A_WIN,920,825
1003,Player26,Player100,TEAM_A_WIN,885,880
1004,Player179,Player5,TEAM_A_WIN,955,860
1005,Player73,Player150,TEAM_B_WIN,810,900
1006,Player150,Player5,TEAM_A_WIN,920,845
1007,Player175,Player111,TEAM_A_WIN,895,860
1008,Player175,Player24,TEAM_A_WIN,915,860
1009,Player40,Player89,TEAM_B_WIN,860,895
1010,Player61,Player96,TEAM_B_WIN,860,895
1011,Player96,Player60,TEAM_B_WIN,880,895
1012,Player61,Player89,TEAM_B_WIN,845,915
1013,Player178,Player60,TEAM_B_WIN,860,915
1014,Player111,Player184,TEAM_B_WIN,845,895
1015,Player96,Player111,TEAM_A_WIN,900,830
1016,Player60,Player178,TEAM_A_WIN,935,845
1017,Player184,Player61,TEAM_A_WIN,915,830
1018,Player24,Player40,TEAM_B_WIN,845,880
1019,Player175,Player40,TEAM_B_WIN,900,900
1020,Player61,Player184,TEAM_B_WIN,815,935
1021,Player184,Player60,TEAM_A_WIN,955,920
1022,Player175,Player89,TEAM_B_WIN,885,935
1023,Player40,Player111,TEAM_A_WIN,920,815
1024,Player24,Player84,TEAM_A_WIN,865,860
1025,Player84,Player89,TEAM_B_WIN,845,955
1026,Player24,Player84,TEAM_B_WIN,850,865
1027,Player84,Player96,TEAM_A_WIN,885,885
1028,Player199,Player46,TEAM_B_WIN,860,895
1029,Player147,Player156,TEAM_A_WIN,895,860
1030,Player22,Player147,TEAM_A_WIN,895,880
1031,Player70,Player22,TEAM_B_WIN,860,915
1032,Player146,Player126,TEAM_A_WIN,895,860
1033,Player113,Player70,TEAM_A_WIN,895,845
1034,Player146,Player22,TEAM_B_WIN,880,935
1035,Player147,Player142,TEAM_A_WIN,900,860
1036,Player142,Player101,TEAM_A_WIN,880,860
1037,Player147,Player64,TEAM_B_WIN,885,895
1038,Player101,Player126,TEAM_A_WIN,880,845
1039,Player113,Player126,TEAM_A_WIN,915,830
1040,Player22,Player142,TEAM_B_WIN,920,900
1041,Player64,Player113,TEAM_B_WIN,880,935
1042,Player156,Player199,TEAM_A_WIN,880,845
1043,Player70,Player126,TEAM_B_WIN,830,850
1044,Player64,Player70,TEAM_B_WIN,865,850
1045,Player156,Player199,TEAM_A_WIN,900,830
1046,Player199,Player156,TEAM_B_WIN,815,920
1047,Player146,Player142,TEAM_A_WIN,900,885
1048,Player46,Player146,TEAM_B_WIN,880,920
1049,Player101,Player113,TEAM_B_WIN,865,955
1050,Player46,Player101,TEAM_A_WIN,900,850
1051,Player64,Player46,TEAM_B_WIN,850,920
1052,Player6,Player90,TEAM_A_WIN,890,895
1053,Player116,Player165,TEAM_B_WIN,860,930
1054,Player165,Player118,TEAM_A_WIN,950,890
1055,Player165,Player37,TEAM_B_WIN,935,930
1056,Player116,Player83,TEAM_A_WIN,880,895
1057,Player72,Player118,TEAM_B_WIN,860,910
1058,Player118,Player139,TEAM_B_WIN,895,930
1059,Player116,Player144,TEAM_A_WIN,900,895
1060,Player128,Player6,TEAM_A_WIN,930,875
1061,Player139,Player6,TEAM_A_WIN,950,860
1062,Player128,Player116,TEAM_B_WIN,915,920
1063,Player37,Player72,TEAM_B_WIN,915,880
1064,Player90,Player83,TEAM_A_WIN,915,880
1065,Player144,Player128,TEAM_B_WIN,880,935
1066,Player139,Player83,TEAM_A_WIN,970,865
1067,Player90,Player37,TEAM_A_WIN,935,900
1068,Player128,Player6,TEAM_A_WIN,955,845
1069,Player72,Player83,TEAM_B_WIN,865,885
1070,Player165,Player2,TEAM_A_WIN,955,895
1071,Player144,Player37,TEAM_B_WIN,865,920
1072,Player72,Player2,TEAM_B_WIN,850,915
1073,Player118,Player144,TEAM_B_WIN,880,885
1074,Player139,Player2,TEAM_A_WIN,990,900
1075,Player90,Player2,TEAM_B_WIN,920,920
